,tweet_id,source_app,text,rating_numerator,rating_denominator,name,date,time,timezone,dog_type,retweet_count,fav_count
350,818259473185828864,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10,Florence,2017-01-09,00:53:55,+00:00,doggo,10909,2226
351,818145370475810820,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10,Autumn,2017-01-08,17:20:31,+00:00,doggo,12159,2531
352,817908911860748288,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",12.0,10,None,2017-01-08,01:40:55,+00:00,doggo,4809,790
353,817827839487737858,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10,Buddy,2017-01-07,20:18:46,+00:00,doggo,51152,26730
354,817777686764523521,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10,Dido,2017-01-07,16:59:28,+00:00,doggo,10671,2648
355,817536400337801217,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10,Eugene,2017-01-07,01:00:41,+00:00,doggo,11670,2924
356,817423860136083457,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,10,Ken,2017-01-06,17:33:29,+00:00,doggo,33476,14484
357,817415592588222464,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10,Strudel,2017-01-06,17:00:38,+00:00,doggo,5554,936
358,817171292965273600,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10,Tebow,2017-01-06,00:49:53,+00:00,doggo,8691,1999
359,817120970343411712,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10,None,2017-01-05,21:29:55,+00:00,doggo,12121,2568
360,817056546584727552,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10,Chloe,2017-01-05,17:13:55,+00:00,doggo,8518,1623
361,816816676327063552,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10,Timber,2017-01-05,01:20:46,+00:00,doggo,9924,2018
362,816697700272001025,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10,Binky,2017-01-04,17:27:59,+00:00,doggo,9693,2156
363,816450570814898180,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13.0,10,Moose,2017-01-04,01:05:59,+00:00,doggo,30182,7960
364,816336735214911488,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10,Dudley,2017-01-03,17:33:39,+00:00,doggo,8547,1928
365,816091915477250048,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10,Comet,2017-01-03,01:20:49,+00:00,doggo,8856,2111
366,815990720817401858,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10,Jack,2017-01-02,18:38:42,+00:00,doggo,4907,1005
367,815966073409433600,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10,None,2017-01-02,17:00:46,+00:00,pupper,22232,8372
368,815736392542261248,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10,Akumi,2017-01-02,01:48:06,+00:00,doggo,9785,2240
369,815639385530101762,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10,Titan,2017-01-01,19:22:38,+00:00,doggo,8167,1636
370,815390420867969024,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13.0,10,None,2017-01-01,02:53:20,+00:00,doggo,10289,3778
371,814986499976527872,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10,Cooper,2016-12-31,00:08:17,+00:00,pupper,7600,1265
372,814638523311648768,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10,Olivia,2016-12-30,01:05:33,+00:00,doggo,11180,2668
373,814530161257443328,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10,Alf,2016-12-29,17:54:58,+00:00,doggo,8576,1842
374,814153002265309185,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10,Oshie,2016-12-28,16:56:16,+00:00,doggo,28582,8581
375,813910438903693312,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10,Chubbs,2016-12-28,00:52:25,+00:00,doggo,9238,1847
376,813812741911748608,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10,Gary,2016-12-27,18:24:12,+00:00,doggo,36196,13840
377,813800681631023104,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10,Sky,2016-12-27,17:36:16,+00:00,doggo,8268,1740
378,813217897535406080,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10,Atlas,2016-12-26,03:00:30,+00:00,doggo,18529,7238
379,813202720496779264,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10,None,2016-12-26,02:00:11,+00:00,doggo,9184,1804
380,813187593374461952,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10,None,2016-12-26,01:00:05,+00:00,doggo,19732,4317
381,813172488309972993,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10,Eleanor,2016-12-26,00:00:03,+00:00,doggo,9210,1906
382,813157409116065792,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10,Layla,2016-12-25,23:00:08,+00:00,doggo,7724,2192
383,813142292504645637,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10,None,2016-12-25,22:00:04,+00:00,doggo,8443,2367
384,813127251579564032,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10,None,2016-12-25,21:00:18,+00:00,doggo,11763,3104
385,813112105746448384,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10,Toby,2016-12-25,20:00:07,+00:00,doggo,10257,2719
386,813096984823349248,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10,Rocky,2016-12-25,19:00:02,+00:00,doggo,10516,3605
387,813081950185472002,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10,Baron,2016-12-25,18:00:17,+00:00,doggo,9858,2764
388,813066809284972545,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10,Tyr,2016-12-25,17:00:08,+00:00,doggo,7900,1939
389,813051746834595840,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10,Bauer,2016-12-25,16:00:16,+00:00,doggo,20877,7312
390,812781120811126785,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10,Swagger,2016-12-24,22:04:54,+00:00,doggo,7521,1890
391,812709060537683968,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10,Brandi,2016-12-24,17:18:34,+00:00,doggo,6586,1428
392,812503143955202048,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13.0,10,None,2016-12-24,03:40:19,+00:00,doggo,6033,1206
393,812466873996607488,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10,Mary,2016-12-24,01:16:12,+00:00,doggo,7931,1922
394,812372279581671427,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10,Moe,2016-12-23,19:00:19,+00:00,doggo,13587,3637
395,811985624773361665,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10,Ted,2016-12-22,17:23:53,+00:00,doggo,7241,1390
396,811744202451197953,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10,Halo,2016-12-22,01:24:33,+00:00,doggo,7505,1578
397,811627233043480576,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10,Augie,2016-12-21,17:39:46,+00:00,doggo,12705,3056
398,811386762094317568,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10,Craig,2016-12-21,01:44:13,+00:00,pupper,20824,6336
399,810984652412424192,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",11.0,10,Sam,2016-12-19,23:06:23,+00:00,doggo,5301,1430
400,810896069567610880,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10,Hunter,2016-12-19,17:14:23,+00:00,doggo,8968,1753
401,810657578271330305,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10,Pavlov,2016-12-19,01:26:42,+00:00,doggo,10914,2624
402,810284430598270976,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10,Phil,2016-12-18,00:43:57,+00:00,doggo,35024,11149
403,810254108431155201,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10,Gus,2016-12-17,22:43:27,+00:00,doggo,14621,3356
404,809920764300447744,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10,None,2016-12-17,00:38:52,+00:00,doggo,15493,3910
405,809448704142938112,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10,None,2016-12-15,17:23:04,+00:00,doggo,6916,1459
406,809220051211603969,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10,Kyro,2016-12-15,02:14:29,+00:00,doggo,19826,5556
407,809084759137812480,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10,Wallace,2016-12-14,17:16:53,+00:00,doggo,13172,3512
408,808838249661788160,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10,Ito,2016-12-14,00:57:20,+00:00,doggo,10084,3017
409,808733504066486276,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10,None,2016-12-13,18:01:07,+00:00,pupper,7869,2150
410,808501579447930884,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10,Koda,2016-12-13,02:39:32,+00:00,doggo,11260,2587
411,808344865868283904,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11.0,10,Seamus,2016-12-12,16:16:49,+00:00,doggo,42335,20702
412,808106460588765185,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10,None,2016-12-12,00:29:28,+00:00,pupper,8779,2200
413,808001312164028416,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10,Cooper,2016-12-11,17:31:39,+00:00,doggo,12483,3519
414,807621403335917568,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10,Ollie,2016-12-10,16:22:02,+00:00,pupper,14525,3592
415,807106840509214720,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,10,Stephan,2016-12-09,06:17:20,+00:00,doggo,117622,54987
416,807010152071229440,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10,Lennon,2016-12-08,23:53:08,+00:00,doggo,13046,3845
417,806629075125202948,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,10,None,2016-12-07,22:38:52,+00:00,doggo,74280,34379
418,806576416489959424,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,13.0,10,None,2016-12-07,19:09:37,+00:00,doggo,4880,1950
419,806542213899489280,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10,Waffles,2016-12-07,16:53:43,+00:00,doggo,10189,2347
420,806219024703037440,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10,,2016-12-06,19:29:28,+00:00,doggo,6429,1187
421,805932879469572096,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10,Major,2016-12-06,00:32:26,+00:00,doggo,8265,1916
422,805826884734976000,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10,Duke,2016-12-05,17:31:15,+00:00,puppo,6529,1808
423,805520635690676224,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10,Zeke,2016-12-04,21:14:20,+00:00,doggo,5727,1650
424,805487436403003392,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12.0,10,Sansa,2016-12-04,19:02:24,+00:00,doggo,8771,2514
425,805207613751304193,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10,Shooter,2016-12-04,00:30:29,+00:00,doggo,7821,1708
426,804738756058218496,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10,Django,2016-12-02,17:27:25,+00:00,doggo,13662,3802
427,804475857670639616,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",13.0,10,None,2016-12-02,00:02:45,+00:00,doggo,6112,2002
428,804026241225523202,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13.0,10,Bo,2016-11-30,18:16:08,+00:00,doggo,44253,15998
429,803773340896923648,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10,Diogi,2016-11-30,01:31:12,+00:00,puppo,10015,2726
430,803638050916102144,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10,None,2016-11-29,16:33:36,+00:00,doggo,10914,4125
431,803380650405482500,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12.0,10,Sonny,2016-11-28,23:30:47,+00:00,doggo,7746,1867
432,803276597545603072,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10,Winston,2016-11-28,16:37:19,+00:00,doggo,10001,2441
433,802952499103731712,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10,Marley,2016-11-27,19:09:28,+00:00,doggo,8986,1988
434,802600418706604034,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11.0,10,Bailey,2016-11-26,19:50:26,+00:00,doggo,7075,1454
435,802572683846291456,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10,Winnie,2016-11-26,18:00:13,+00:00,doggo,8920,2489
436,802323869084381190,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13.0,10,Severus,2016-11-26,01:31:31,+00:00,doggo,16122,5794
437,802239329049477120,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10,Loki,2016-11-25,19:55:35,+00:00,puppo,9055,2611
438,801958328846974976,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10,Ronnie,2016-11-25,01:18:59,+00:00,doggo,7729,1716
439,801538201127157760,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10,Wallace,2016-11-23,21:29:33,+00:00,doggo,8205,2052
440,801285448605831168,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10.0,10,None,2016-11-23,04:45:12,+00:00,doggo,6032,814
441,801167903437357056,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,10,Milo,2016-11-22,20:58:07,+00:00,doggo,24366,5874
442,801115127852503040,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,10,Bones,2016-11-22,17:28:25,+00:00,doggo,8036,2095
443,800751577355128832,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,10,Mauve,2016-11-21,17:23:47,+00:00,doggo,10556,2779
444,800513324630806528,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,10,Chef,2016-11-21,01:37:04,+00:00,doggo,13096,2975
445,800459316964663297,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12.0,10,None,2016-11-20,22:02:27,+00:00,pupper,9480,2169
446,800388270626521089,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,10,Doc,2016-11-20,17:20:08,+00:00,floofer,11132,2790
447,800141422401830912,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13.0,10,Peaches,2016-11-20,00:59:15,+00:00,doggo,15225,2538
448,800018252395122689,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11.0,10,None,2016-11-19,16:49:49,+00:00,doggo,28241,13068
449,799757965289017345,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,10,Sobe,2016-11-18,23:35:32,+00:00,doggo,8355,2153
450,799422933579902976,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12.0,10,Longfellow,2016-11-18,01:24:14,+00:00,doggo,8038,1920
451,799297110730567681,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11.0,10,Jeffrey,2016-11-17,17:04:16,+00:00,doggo,9846,2739
452,799063482566066176,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11.0,10,Mister,2016-11-17,01:35:54,+00:00,doggo,8035,2467
453,798933969379225600,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12.0,10,Iroh,2016-11-16,17:01:16,+00:00,doggo,13028,4427
454,798925684722855936,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11.0,10,Shadow,2016-11-16,16:28:21,+00:00,doggo,7490,1436
455,798209839306514432,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13.0,10,Cooper,2016-11-14,17:03:50,+00:00,doggo,10389,2544
456,797971864723324932,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12.0,10,None,2016-11-14,01:18:12,+00:00,pupper,11535,3095
457,797545162159308800,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12.0,10,Cassie,2016-11-12,21:02:38,+00:00,doggo,14506,4852
458,797236660651966464,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12.0,10,Pancake,2016-11-12,00:36:46,+00:00,doggo,19891,6530
459,796865951799083009,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12.0,10,Tyr,2016-11-11,00:03:42,+00:00,doggo,7658,1909
460,796759840936919040,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11.0,10,Romeo,2016-11-10,17:02:03,+00:00,doggo,11784,3012
461,796484825502875648,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12.0,10,None,2016-11-09,22:49:15,+00:00,doggo,7547,1745
462,796387464403357696,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12.0,10,Snicku,2016-11-09,16:22:22,+00:00,doggo,10962,4110
463,796149749086875649,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11.0,10,Ruby,2016-11-09,00:37:46,+00:00,doggo,32104,14183
464,796125600683540480,Twitter for iPhone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13.0,10,None,2016-11-08,23:01:49,+00:00,doggo,4955,1798
465,796116448414461957,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11.0,10,None,2016-11-08,22:25:27,+00:00,doggo,9067,2406
466,796080075804475393,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12.0,10,Yogi,2016-11-08,20:00:55,+00:00,doggo,8436,2294
467,796031486298386433,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13.0,10,Daisy,2016-11-08,16:47:50,+00:00,doggo,10775,3702
468,795464331001561088,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,10,None,2016-11-07,03:14:10,+00:00,doggo,49377,23429
469,795400264262053889,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12.0,10,Brody,2016-11-06,22:59:35,+00:00,doggo,9991,2848
470,795076730285391872,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11.0,10,Bailey,2016-11-06,01:33:58,+00:00,doggo,16133,5410
471,794926597468000259,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12.0,10,Mack,2016-11-05,15:37:24,+00:00,doggo,10196,2300
472,794332329137291264,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12.0,10,Nimbus,2016-11-04,00:15:59,+00:00,doggo,9561,2664
